continent,country,network,netmask,src_addr,dst_addr,next_hop,input_iface,output_iface,pkts_sent,bytes_sent,start_time,end_time,src_port,dst_port,ip_proto,tos,src_as,dst_as,src_mask,dst_mask,tcp_flag_ACK,tcp_flag_CWR,tcp_flag_ECE,tcp_flag_FIN,tcp_flag_PSH,tcp_flag_RST,tcp_flag_SYN,tcp_flag_URG,flow_time
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2014-08-24 03:57:56,2014-08-24 04:31:19,39830,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2003.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1601,2014-08-24 03:57:56,2014-08-24 04:31:19,80,39830,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2003.0
EU,GB,92.6.84.6,11,92.6.85.158,100.10.20.4,0.0.0.0,0,0,8,1220,2014-08-21 20:11:01,2014-08-22 02:53:27,1151,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,24146.0
NoA,US,100.10.20.4,11,100.10.20.4,92.6.85.158,0.0.0.0,0,0,5,638,2014-08-21 20:11:01,2014-08-22 02:53:27,80,1151,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,24146.0
NoA,US,100.10.20.3,11,100.10.20.3,100.10.20.4,0.0.0.0,0,0,7,559,2014-08-22 02:53:13,2014-08-22 02:53:18,3306,2539,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,100.10.20.4,11,100.10.20.4,100.10.20.3,0.0.0.0,0,0,8,445,2014-08-22 02:53:13,2014-08-22 02:53:18,2539,3306,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,5.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,5,337,2014-08-22 03:07:07,2014-08-22 03:07:13,38691,80,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,6.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,4,478,2014-08-22 03:07:07,2014-08-22 03:07:13,80,38691,TCP,0,0,0,0,0,1,0,0,1,1,0,1,0,6.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,44,60216,2014-08-24 04:31:37,2014-08-24 05:05:00,39839,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2003.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1589,2014-08-24 04:31:37,2014-08-24 05:05:00,80,39839,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2003.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,43,58716,2014-08-24 05:05:06,2014-08-24 05:38:30,39858,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
NoA,US,100.10.20.4,11,100.10.20.4,29.107.96.134,0.0.0.0,0,0,24,1583,2014-08-24 05:05:06,2014-08-24 05:38:30,80,39858,TCP,0,0,0,0,0,1,0,0,1,1,1,1,0,2004.0
NoA,US,29.107.96.134,7,29.107.96.134,100.10.20.4,0.0.0.0,0,0,41,55716,2014-08-24 05:38:36,2014-08-24 06:12:00,39869,80,TCP,0,0,0,0,0,1,0,0,0,1,1,1,0,2004.0
